stream_address_hex,stream_address_dec,chip,chip_offset_hex,frames,duration_seconds,header_hex,source_reachable,source_commands,triple_sound_indices
0x3299EE,3316206,wwf.5,0x299EE,113,0.867840,98981858585454FFFFFFFFFFFFFFFFFF,True,4624,21D
0x32A592,3319186,wwf.5,0x2A592,111,0.852480,98981858585454FFFFFFFFFFFFFFFFFF,True,4628,21E
0x32B0A2,3322018,wwf.5,0x2B0A2,122,0.936960,98981858585454FFFFFFFFFFFFFFFFFF,True,4632,21F
0x32BC14,3324948,wwf.5,0x2BC14,39,0.299520,98981858585454FFFFFFFFFFFFFFFFFF,True,4592,215
0x32BEFE,3325694,wwf.5,0x2BEFE,40,0.307200,98981858585454FFFFFFFFFFFFFFFFFF,True,4596,216
0x32C220,3326496,wwf.5,0x2C220,48,0.368640,98981858585454FFFFFFFFFFFFFFFFFF,True,4600,217
0x32C5B8,3327416,wwf.5,0x2C5B8,94,0.721920,98981858585454FFFFFFFFFFFFFFFFFF,True,4604,218
0x32CEE8,3329768,wwf.5,0x2CEE8,48,0.368640,98981858585454FFFFFFFFFFFFFFFFFF,True,4500,200
0x32D3A2,3330978,wwf.5,0x2D3A2,60,0.460800,98981858585454FFFFFFFFFFFFFFFFFF,True,4504,201
0x32D95A,3332442,wwf.5,0x2D95A,177,1.359360,96961656565252FFFFFFFFFFFFFFFFFF,False,,
0x32EA0A,3336714,wwf.5,0x2EA0A,293,2.250240,96961656565252FFFFFFFFFFFFFFFFFF,True,552 556,057 058
0x33022E,3342894,wwf.5,0x3022E,143,1.098240,98981858585454FFFFFFFFFFFFFFFFFF,True,4540,208
0x3310A0,3346592,wwf.5,0x310A0,103,0.791040,98981858585454FFFFFFFFFFFFFFFFFF,True,4536,207
0x33199C,3348892,wwf.5,0x3199C,148,1.136640,98981858585454FFFFFFFFFFFFFFFFFF,True,4560,20D
0x332926,3352870,wwf.5,0x32926,94,0.721920,96961656565252FFFFFFFFFFFFFFFFFF,True,1120,072
0x3332E4,3355364,wwf.5,0x332E4,126,0.967680,98981858585454FFFFFFFFFFFFFFFFFF,True,4572,210
0x333E14,3358228,wwf.5,0x33E14,39,0.299520,98981858585454FFFFFFFFFFFFFFFFFF,True,4652 4656 4660 4664 4668,224 225 226 227 228
0x3341DA,3359194,wwf.5,0x341DA,104,0.798720,98981858585454FFFFFFFFFFFFFFFFFF,True,4700 4704,230 231
0x334A4E,3361358,wwf.5,0x34A4E,43,0.330240,98981858585454FFFFFFFFFFFFFFFFFF,True,4524 4528,206 234
0x334E0C,3362316,wwf.5,0x34E0C,36,0.276480,98981858585454FFFFFFFFFFFFFFFFFF,True,4532,235
0x335158,3363160,wwf.5,0x35158,49,0.376320,98981858585454FFFFFFFFFFFFFFFFFF,True,4616,21B
0x3355DE,3364318,wwf.5,0x355DE,40,0.307200,98981858585454FFFFFFFFFFFFFFFFFF,True,4620,21C
0x3359D2,3365330,wwf.5,0x359D2,866,6.650880,969616161612125252FFFFFFFFFFFFFF,False,,
0x33F58E,3405198,wwf.5,0x3F58E,164,1.259520,98981858585454FFFFFFFFFFFFFFFFFF,True,4580 4584,212 213
0x340488,3409032,wwf.5,0x40488,102,0.783360,98981858585454FFFFFFFFFFFFFFFFFF,True,4612,21A
0x340E18,3411480,wwf.5,0x40E18,111,0.852480,98981858585454FFFFFFFFFFFFFFFFFF,True,4612,21A
0x3419BC,3414460,wwf.5,0x419BC,77,0.591360,98981858585454FFFFFFFFFFFFFFFFFF,True,4512 4516 4520,203 204 205
0x3420FC,3416316,wwf.5,0x420FC,60,0.460800,98981858585454FFFFFFFFFFFFFFFFFF,True,4608,219
0x3426CA,3417802,wwf.5,0x426CA,51,0.391680,98981858585454FFFFFFFFFFFFFFFFFF,True,4608,219
0x342B22,3418914,wwf.5,0x42B22,70,0.537600,98981858585454FFFFFFFFFFFFFFFFFF,True,4608,219
0x3430BE,3420350,wwf.5,0x430BE,42,0.322560,98981858585454FFFFFFFFFFFFFFFFFF,True,4608,219
0x3433BA,3421114,wwf.5,0x433BA,76,0.583680,98981858585454FFFFFFFFFFFFFFFFFF,True,4608,219
0x343AFA,3422970,wwf.5,0x43AFA,216,1.658880,96961656565252FFFFFFFFFFFFFFFFFF,True,560,059
0x345330,3429168,wwf.5,0x45330,41,0.314880,9C9C1C5C5C5C5C5C5C5C5CFFFFFFFFFF,False,,
0x3456E8,3430120,wwf.5,0x456E8,24,0.184320,9C9C1C5C5C5C5C5C5C5C5CFFFFFFFFFF,False,,
0x34596A,3430762,wwf.5,0x4596A,19,0.145920,9C9C1C5C5C5C5C5C5C5C5CFFFFFFFFFF,False,,
0x345B98,3431320,wwf.5,0x45B98,90,0.691200,9C9C1C5C5C5C5C5C5C5C5CFFFFFFFFFF,False,,
0x34635C,3433308,wwf.5,0x4635C,29,0.222720,98981858585454FFFFFFFFFFFFFFFFFF,True,5052,274
0x3466B4,3434164,wwf.5,0x466B4,78,0.599040,98981858585454FFFFFFFFFFFFFFFFFF,True,5060,276
0x346E08,3436040,wwf.5,0x46E08,131,1.006080,98981858585454FFFFFFFFFFFFFFFFFF,True,5068,278
0x347BE2,3439586,wwf.5,0x47BE2,65,0.499200,98981858585454FFFFFFFFFFFFFFFFFF,True,5000,267
0x34821C,3441180,wwf.5,0x4821C,66,0.506880,98981858585454FFFFFFFFFFFFFFFFFF,True,5004,268
0x3487F2,3442674,wwf.5,0x487F2,49,0.376320,98981858585454FFFFFFFFFFFFFFFFFF,True,5016,26B
0x348C98,3443864,wwf.5,0x48C98,134,1.029120,98981858585454FFFFFFFFFFFFFFFFFF,True,5072,279
0x3499EE,3447278,wwf.5,0x499EE,35,0.268800,98981858585454FFFFFFFFFFFFFFFFFF,True,5104,281
0x349D52,3448146,wwf.5,0x49D52,43,0.330240,98981858585454FFFFFFFFFFFFFFFFFF,True,5104,281
0x34A216,3449366,wwf.5,0x4A216,58,0.445440,98981858585454FFFFFFFFFFFFFFFFFF,True,5104,281
0x34A75E,3450718,wwf.5,0x4A75E,32,0.245760,98981858585454FFFFFFFFFFFFFFFFFF,True,5044,272
0x34AAA4,3451556,wwf.5,0x4AAA4,38,0.291840,98981858585454FFFFFFFFFFFFFFFFFF,True,5048,273
0x34AE52,3452498,wwf.5,0x4AE52,169,1.297920,98981858585454FFFFFFFFFFFFFFFFFF,True,5036,270
0x34BF2E,3456814,wwf.5,0x4BF2E,32,0.245760,98981858585454FFFFFFFFFFFFFFFFFF,True,5084,27C
0x34C1DC,3457500,wwf.5,0x4C1DC,40,0.307200,9494145454545450505050FFFFFFFFFF,True,128,001
0x34C7BE,3459006,wwf.5,0x4C7BE,33,0.253440,9494145454545450505050FFFFFFFFFF,True,132,002
0x34CCD6,3460310,wwf.5,0x4CCD6,31,0.238080,9494145454545450505050FFFFFFFFFF,True,156,009
0x34D0E2,3461346,wwf.5,0x4D0E2,325,2.496000,92920E0E0E0E0E0E0E4E4E4E4EFFFFFF,False,,
0x352BBE,3484606,wwf.5,0x52BBE,326,2.503680,92920E0E0E0E0E0E0E4E4E4E4EFFFFFF,False,,
0x358912,3508498,wwf.5,0x58912,81,0.622080,92920E0E0E0E0E0E0E4E4E4E4EFFFFFF,False,,
0x35A126,3514662,wwf.5,0x5A126,217,1.666560,92920E0E0E0E0E0E0E4E4E4E4EFFFFFF,False,,
0x35DFB6,3530678,wwf.5,0x5DFB6,187,1.436160,9A9A1A5A5A5656FFFFFFFFFFFFFFFFFF,False,,
0x35F1EA,3535338,wwf.5,0x5F1EA,379,2.910720,9A9A1A5A5A5656FFFFFFFFFFFFFFFFFF,False,,
0x36155A,3544410,wwf.5,0x6155A,26,0.199680,9494145454545450505050FFFFFFFFFF,True,212,019
0x36192A,3545386,wwf.5,0x6192A,50,0.384000,9494145454545450505050FFFFFFFFFF,True,216,01A
0x362038,3547192,wwf.5,0x62038,45,0.345600,9494145454545450505050FFFFFFFFFF,True,352,0B2
0x362540,3548480,wwf.5,0x62540,446,3.425280,98981858585454FFFFFFFFFFFFFFFFFF,True,2572,1FF
0x364E36,3558966,wwf.5,0x64E36,117,0.898560,9A9A1A16165656FFFFFFFFFFFFFFFFFF,True,596,0D5
0x365BEA,3562474,wwf.5,0x65BEA,154,1.182720,9A9A1A16165656FFFFFFFFFFFFFFFFFF,True,600,0D6
0x366E0A,3567114,wwf.5,0x66E0A,100,0.768000,96961656565252FFFFFFFFFFFFFFFFFF,True,1060 1063,08A 08B
0x3677C0,3569600,wwf.5,0x677C0,64,0.491520,98981814145454FFFFFFFFFFFFFFFFFF,True,6156 6164 6168 6172 6176 6180 6192 6196,1DB 1DC 1DD 1DE 1DF 1E0 1E1 1E2
0x367F82,3571586,wwf.5,0x67F82,131,1.006080,98981814145454FFFFFFFFFFFFFFFFFF,True,6164,1DB
0x368EDA,3575514,wwf.5,0x68EDA,117,0.898560,98981814145454FFFFFFFFFFFFFFFFFF,True,6200 6208 6212 6216 6220 6224 6236 6240,2B4 2B6 2B7 2B8 2B9 2BA 2BB 2BE
0x369B78,3578744,wwf.5,0x69B78,86,0.660480,98981814145454FFFFFFFFFFFFFFFFFF,True,6200,2B4
0x36A47A,3581050,wwf.5,0x6A47A,122,0.936960,98981814145454FFFFFFFFFFFFFFFFFF,True,6208,2B6
0x36B30E,3584782,wwf.5,0x6B30E,132,1.013760,98981814145454FFFFFFFFFFFFFFFFFF,True,6212,2B7
0x36C294,3588756,wwf.5,0x6C294,135,1.036800,98981814145454FFFFFFFFFFFFFFFFFF,True,6240,2BE
0x36D2E8,3592936,wwf.5,0x6D2E8,137,1.052160,98981814145454FFFFFFFFFFFFFFFFFF,True,6288,2CA
0x36E250,3596880,wwf.5,0x6E250,101,0.775680,98981814145454FFFFFFFFFFFFFFFFFF,True,6296,2CC
0x36EE08,3599880,wwf.5,0x6EE08,144,1.105920,98981814145454FFFFFFFFFFFFFFFFFF,True,6304,2CE
0x36FE48,3604040,wwf.5,0x6FE48,35,0.268800,98981814145454FFFFFFFFFFFFFFFFFF,True,6308,2CF
0x370228,3605032,wwf.5,0x70228,95,0.729600,98981814145454FFFFFFFFFFFFFFFFFF,True,6320,2D2
0x370DCA,3608010,wwf.5,0x70DCA,68,0.522240,98981814145454FFFFFFFFFFFFFFFFFF,True,6336,2D6
0x3715C8,3610056,wwf.5,0x715C8,243,1.866240,98981814145454FFFFFFFFFFFFFFFFFF,True,6356,2DB
0x3731DC,3617244,wwf.5,0x731DC,219,1.681920,98981814145454FFFFFFFFFFFFFFFFFF,True,6364,1D1
0x3749D4,3623380,wwf.5,0x749D4,118,0.906240,98981814145454FFFFFFFFFFFFFFFFFF,True,6388,1D8
0x3757C2,3626946,wwf.5,0x757C2,159,1.221120,98981814145454FFFFFFFFFFFFFFFFFF,True,6432,2E3
0x376942,3631426,wwf.5,0x76942,124,0.952320,98981814145454FFFFFFFFFFFFFFFFFF,True,6456,2E6
0x37768A,3634826,wwf.5,0x7768A,168,1.290240,98981814145454FFFFFFFFFFFFFFFFFF,True,6460,2E7
0x37896E,3639662,wwf.5,0x7896E,178,1.367040,98981814145454FFFFFFFFFFFFFFFFFF,True,6476,1E3
0x379CC4,3644612,wwf.5,0x79CC4,235,1.804800,98981814145454FFFFFFFFFFFFFFFFFF,True,6496,2EB
0x37B640,3651136,wwf.5,0x7B640,120,0.921600,98981814145454FFFFFFFFFFFFFFFFFF,True,6500,1E7
0x37C208,3654152,wwf.5,0x7C208,110,0.844800,98981814145454FFFFFFFFFFFFFFFFFF,True,6508,1EA
0x37CD6C,3657068,wwf.5,0x7CD6C,126,0.967680,98981814145454FFFFFFFFFFFFFFFFFF,True,6528,2EF
0x37DBF4,3660788,wwf.5,0x7DBF4,179,1.374720,98981814145454FFFFFFFFFFFFFFFFFF,True,6536,1ED
0x37ECEC,3665132,wwf.5,0x7ECEC,120,0.921600,98981814145454FFFFFFFFFFFFFFFFFF,True,6540,1EF 2F1
0x37F8A8,3668136,wwf.5,0x7F8A8,152,1.167360,98981814145454FFFFFFFFFFFFFFFFFF,True,6556,1F8
0x3808FC,3672316,wwf.5,0x808FC,189,1.451520,98981814145454FFFFFFFFFFFFFFFFFF,True,6560,2F5
0x381DEE,3677678,wwf.5,0x81DEE,144,1.105920,98981814145454FFFFFFFFFFFFFFFFFF,True,6572,1F1
0x382E5E,3681886,wwf.5,0x82E5E,220,1.689600,98981814145454FFFFFFFFFFFFFFFFFF,True,6580,1F2
0x3845F4,3687924,wwf.5,0x845F4,271,2.081280,98981814145454FFFFFFFFFFFFFFFFFF,True,6584,1F4
0x386456,3695702,wwf.5,0x86456,173,1.328640,98981814145454FFFFFFFFFFFFFFFFFF,True,6620,2FC
0x3877AE,3700654,wwf.5,0x877AE,155,1.190400,98981814145454FFFFFFFFFFFFFFFFFF,True,564 6644,282 302
0x3889A8,3705256,wwf.5,0x889A8,34,0.261120,9494145454545450505050FFFFFFFFFF,True,144,006
0x388E36,3706422,wwf.5,0x88E36,31,0.238080,9494145454545450505050FFFFFFFFFF,True,148,007
0x3892C2,3707586,wwf.5,0x892C2,35,0.268800,9494145454545450505050FFFFFFFFFF,True,152,008
0x3897DE,3708894,wwf.5,0x897DE,161,1.236480,949414141410105050FFFFFFFFFFFFFF,False,,
0x38B486,3716230,wwf.5,0x8B486,490,3.763200,949414141410105050FFFFFFFFFFFFFF,False,,
0x39172C,3741484,wwf.5,0x9172C,35,0.268800,9494145454545450505050FFFFFFFFFF,True,168,00E
0x391BA2,3742626,wwf.5,0x91BA2,29,0.222720,9494145454545450505050FFFFFFFFFF,True,180,011
0x39205A,3743834,wwf.5,0x9205A,42,0.322560,9494145454545450505050FFFFFFFFFF,True,184,012
0x3924FE,3745022,wwf.5,0x924FE,38,0.291840,9494145454545450505050FFFFFFFFFF,True,196,015
0x392A20,3746336,wwf.5,0x92A20,30,0.230400,9494145454545450505050FFFFFFFFFF,True,200,016
0x392DEC,3747308,wwf.5,0x92DEC,32,0.245760,9494145454545450505050FFFFFFFFFF,True,204,017
0x3931CA,3748298,wwf.5,0x931CA,125,0.960000,949414545454545050FFFFFFFFFFFFFF,True,412,00B
0x393E1C,3751452,wwf.5,0x93E1C,48,0.368640,949414545454545050FFFFFFFFFFFFFF,False,,
0x3942EC,3752684,wwf.5,0x942EC,26,0.199680,949414545454545050FFFFFFFFFFFFFF,True,428,046
0x3944FA,3753210,wwf.5,0x944FA,34,0.261120,949414545454545050FFFFFFFFFFFFFF,True,432 434,047 0B5
0x3947B6,3753910,wwf.5,0x947B6,170,1.305600,9A9A1A16165656FFFFFFFFFFFFFFFFFF,True,592,0D4
0x395D40,3759424,wwf.5,0x95D40,42,0.322560,949414545450505050FFFFFFFFFFFFFF,True,480,0DA
0x396130,3760432,wwf.5,0x96130,179,1.374720,929212121252524E4E4E4EFFFFFFFFFF,True,1280,076 0BF
0x397BE0,3767264,wwf.5,0x97BE0,197,1.512960,929212121252524E4E4E4EFFFFFFFFFF,True,1296,078 0C3
0x39978C,3774348,wwf.5,0x9978C,382,2.933760,9A9A1A5A5A5656FFFFFFFFFFFFFFFFFF,False,,
0x39BF8C,3784588,wwf.5,0x9BF8C,56,0.430080,96961656565252FFFFFFFFFFFFFFFFFF,True,1148,079
0x39C4C4,3785924,wwf.5,0x9C4C4,69,0.529920,96961656565252FFFFFFFFFFFFFFFFFF,True,1160,07C
0x39CB9C,3787676,wwf.5,0x9CB9C,192,1.474560,96961656565252FFFFFFFFFFFFFFFFFF,True,772,05B
0x39DA4A,3791434,wwf.5,0x9DA4A,401,3.079680,969616565652525252FFFFFFFFFFFFFF,False,,
0x3A06CC,3802828,wwf.5,0xA06CC,69,0.529920,8C0C0C0C0C0C0C0C0C0C0C48484848FF,True,1576,0A9
0x3A1E98,3808920,wwf.5,0xA1E98,85,0.652800,989818181854545454FFFFFFFFFFFFFF,True,1284,03C
0x3A2348,3810120,wwf.5,0xA2348,148,1.136640,9A9A1A16165656FFFFFFFFFFFFFFFFFF,True,576,285
0x3A32D0,3814096,wwf.5,0xA32D0,38,0.291840,96961656565252FFFFFFFFFFFFFFFFFF,True,288 296,02C 02E
0x3A368E,3815054,wwf.5,0xA368E,55,0.422400,96961656565252FFFFFFFFFFFFFFFFFF,True,312,032
0x3A3BB6,3816374,wwf.5,0xA3BB6,52,0.399360,98981858585454FFFFFFFFFFFFFFFFFF,True,1224,0AF
0x3A3F6E,3817326,wwf.5,0xA3F6E,79,0.606720,98981858585454FFFFFFFFFFFFFFFFFF,False,,
0x3A4638,3819064,wwf.5,0xA4638,62,0.476160,98981858585454FFFFFFFFFFFFFFFFFF,True,652,063
0x3A4B48,3820360,wwf.5,0xA4B48,240,1.843200,92920E0E0E0E0E4E4E4E4E4E4EFFFFFF,False,,
0x3A8650,3835472,wwf.5,0xA8650,121,0.929280,92920E0E0E0E0E4E4E4E4E4E4EFFFFFF,False,,
0x3AA546,3843398,wwf.5,0xAA546,719,5.521920,92920E0E0E0E0E4E4E4E4E4E4EFFFFFF,False,,
0x3B5D5E,3890526,wwf.5,0xB5D5E,56,0.430080,949414141454545050FFFFFFFFFFFFFF,True,1456,0C7
0x3B63D0,3892176,wwf.5,0xB63D0,55,0.422400,949414141454545050FFFFFFFFFFFFFF,True,1460,0C8
0x3B6AE8,3893992,wwf.5,0xB6AE8,107,0.821760,909010101010100C0C0C0C4C4CFFFFFF,False,,
0x3B862E,3900974,wwf.5,0xB862E,1322,10.152960,969616161612125252FFFFFFFFFFFFFF,False,,
0x3C82D6,3965654,wwf.5,0xC82D6,153,1.175040,98981858585454FFFFFFFFFFFFFFFFFF,True,3404,152
0x3C907C,3969148,wwf.5,0xC907C,92,0.706560,98981858585454FFFFFFFFFFFFFFFFFF,True,3336,14C
0x3C9922,3971362,wwf.5,0xC9922,171,1.313280,98981858585454FFFFFFFFFFFFFFFFFF,True,3512,139
0x3CA6E2,3974882,wwf.5,0xCA6E2,135,1.036800,98981858585454FFFFFFFFFFFFFFFFFF,True,3368,13F
0x3CB39A,3978138,wwf.5,0xCB39A,98,0.752640,98981858585454FFFFFFFFFFFFFFFFFF,True,3260 3292,10F 16D
0x3CBB8E,3980174,wwf.5,0xCBB8E,53,0.407040,98981858585454FFFFFFFFFFFFFFFFFF,True,3236 3268,109 167
0x3CC014,3981332,wwf.5,0xCC014,115,0.883200,98981858585454FFFFFFFFFFFFFFFFFF,True,3240 3272,10A 168
0x3CCA88,3984008,wwf.5,0xCCA88,491,3.770880,9A9A1A5A5A5656FFFFFFFFFFFFFFFFFF,False,,
0x3D0286,3998342,wwf.5,0xD0286,114,0.875520,98981858585454FFFFFFFFFFFFFFFFFF,True,3860,19C
0x3D0CE6,4000998,wwf.5,0xD0CE6,189,1.451520,98981858585454FFFFFFFFFFFFFFFFFF,True,3752,181
0x3D1E52,4005458,wwf.5,0xD1E52,165,1.267200,98981858585454FFFFFFFFFFFFFFFFFF,True,3268 3272 3276 3280 3284 3288 3292 3296,167 168 169 16A 16B 16C 16D 16E
0x3D2C94,4009108,wwf.5,0xD2C94,40,0.307200,98981858585454FFFFFFFFFFFFFFFFFF,True,3076,0E1
0x3D2FB8,4009912,wwf.5,0xD2FB8,44,0.337920,98981858585454FFFFFFFFFFFFFFFFFF,True,3080,0E2
0x3D3350,4010832,wwf.5,0xD3350,51,0.391680,98981858585454FFFFFFFFFFFFFFFFFF,True,3084,0E3
0x3D3724,4011812,wwf.5,0xD3724,54,0.414720,98981858585454FFFFFFFFFFFFFFFFFF,True,3088,0E4
0x3D3B60,4012896,wwf.5,0xD3B60,173,1.328640,98981858585454FFFFFFFFFFFFFFFFFF,True,3564,13C
0x3D4AFE,4016894,wwf.5,0xD4AFE,158,1.213440,98981858585454FFFFFFFFFFFFFFFFFF,True,3988,1BC
0x3D5A24,4020772,wwf.5,0xD5A24,66,0.506880,98981858585454FFFFFFFFFFFFFFFFFF,True,3808,18F
0x3D609E,4022430,wwf.5,0xD609E,60,0.460800,98981858585454FFFFFFFFFFFFFFFFFF,True,3196,0FF
0x3D65C2,4023746,wwf.5,0xD65C2,62,0.476160,98981858585454FFFFFFFFFFFFFFFFFF,True,3204,101
0x3D6B76,4025206,wwf.5,0xD6B76,58,0.445440,98981858585454FFFFFFFFFFFFFFFFFF,True,3208,102
0x3D70B0,4026544,wwf.5,0xD70B0,164,1.259520,98981858585454FFFFFFFFFFFFFFFFFF,True,3236 3240 3244 3248 3252 3256 3260 3264,109 10A 10B 10C 10D 10E 10F 110
0x3D7FB0,4030384,wwf.5,0xD7FB0,308,2.365440,98981858585454FFFFFFFFFFFFFFFFFF,True,3892,1A4
0x3D9B52,4037458,wwf.5,0xD9B52,99,0.760320,98981858585454FFFFFFFFFFFFFFFFFF,True,3864,19D
0x3DA50C,4039948,wwf.5,0xDA50C,259,1.989120,98981858585454FFFFFFFFFFFFFFFFFF,True,3728,17B
0x3DBD66,4046182,wwf.5,0xDBD66,51,0.391680,98981858585454FFFFFFFFFFFFFFFFFF,True,3180,0FB
0x3DC1F8,4047352,wwf.5,0xDC1F8,47,0.360960,98981858585454FFFFFFFFFFFFFFFFFF,True,3184,0FC
0x3DC688,4048520,wwf.5,0xDC688,49,0.376320,98981858585454FFFFFFFFFFFFFFFFFF,True,3188,0FD
0x3DCB58,4049752,wwf.5,0xDCB58,148,1.136640,98981858585454FFFFFFFFFFFFFFFFFF,True,3556,143
0x3DD6BE,4052670,wwf.5,0xDD6BE,224,1.720320,98981858585454FFFFFFFFFFFFFFFFFF,True,3748,180
0x3DEB6A,4057962,wwf.5,0xDEB6A,115,0.883200,98981858585454FFFFFFFFFFFFFFFFFF,True,3412 3444,111 119
0x3DF4BC,4060348,wwf.5,0xDF4BC,82,0.629760,98981858585454FFFFFFFFFFFFFFFFFF,True,3584,15A
0x3DFBA8,4062120,wwf.5,0xDFBA8,115,0.883200,98981858585454FFFFFFFFFFFFFFFFFF,True,3416 3448,112 11A
0x3E06BC,4064956,wwf.5,0xE06BC,166,1.274880,98981858585454FFFFFFFFFFFFFFFFFF,True,3436 3468 3500 3664,117 11F 127 131
0x3E14D2,4068562,wwf.5,0xE14D2,149,1.144320,98981858585454FFFFFFFFFFFFFFFFFF,True,3608,160
0x3E2320,4072224,wwf.5,0xE2320,118,0.906240,98981858585454FFFFFFFFFFFFFFFFFF,True,3536,153
0x3E2DE6,4074982,wwf.5,0xE2DE6,113,0.867840,98981858585454FFFFFFFFFFFFFFFFFF,True,3544,155
0x3E386A,4077674,wwf.5,0xE386A,58,0.445440,98981858585454FFFFFFFFFFFFFFFFFF,True,3896,1A5
0x3E3D74,4078964,wwf.5,0xE3D74,131,1.006080,98981858585454FFFFFFFFFFFFFFFFFF,True,3588,15B
0x3E4868,4081768,wwf.5,0xE4868,131,1.006080,98981858585454FFFFFFFFFFFFFFFFFF,True,3604,15F
0x3E5374,4084596,wwf.5,0xE5374,114,0.875520,98981858585454FFFFFFFFFFFFFFFFFF,True,3140,0F1
0x3E5DF8,4087288,wwf.5,0xE5DF8,160,1.228800,98981858585454FFFFFFFFFFFFFFFFFF,True,3352,14E
0x3E6DA0,4091296,wwf.5,0xE6DA0,268,2.058240,98981858585454FFFFFFFFFFFFFFFFFF,True,3736,17D
0x3E8684,4097668,wwf.5,0xE8684,139,1.067520,9A9A1A16165656FFFFFFFFFFFFFFFFFF,True,588,0D3
0x3E9604,4101636,wwf.5,0xE9604,59,0.453120,98981858585454FFFFFFFFFFFFFFFFFF,True,3108,0E9
0x3E9B28,4102952,wwf.5,0xE9B28,70,0.537600,98981858585454FFFFFFFFFFFFFFFFFF,True,3116,0EB
0x3EA1BC,4104636,wwf.5,0xEA1BC,164,1.259520,98981858585454FFFFFFFFFFFFFFFFFF,True,3876,1A0
0x3EB110,4108560,wwf.5,0xEB110,60,0.460800,98981858585454FFFFFFFFFFFFFFFFFF,True,3092,0E5
0x3EB628,4109864,wwf.5,0xEB628,59,0.453120,98981858585454FFFFFFFFFFFFFFFFFF,True,3096,0E6
0x3EBB7E,4111230,wwf.5,0xEBB7E,72,0.552960,98981858585454FFFFFFFFFFFFFFFFFF,True,3104,0E8
0x3EC1C4,4112836,wwf.5,0xEC1C4,86,0.660480,98981858585454FFFFFFFFFFFFFFFFFF,True,3152,0F4
0x3EC9A6,4114854,wwf.5,0xEC9A6,85,0.652800,98981858585454FFFFFFFFFFFFFFFFFF,True,3156,0F5
0x3ED16E,4116846,wwf.5,0xED16E,112,0.860160,98981858585454FFFFFFFFFFFFFFFFFF,True,3532,13B
0x3EDB56,4119382,wwf.5,0xEDB56,323,2.480640,98981858585454FFFFFFFFFFFFFFFFFF,True,3144,0F2
0x3EF79E,4126622,wwf.5,0xEF79E,93,0.714240,98981858585454FFFFFFFFFFFFFFFFFF,True,3764,184
0x3F00A4,4128932,wwf.5,0xF00A4,238,1.827840,98981858585454FFFFFFFFFFFFFFFFFF,True,3744,17F
0x3F14FC,4134140,wwf.5,0xF14FC,183,1.405440,98981858585454FFFFFFFFFFFFFFFFFF,True,3444 3448 3452 3456 3460 3464 3468 3472,119 11A 11B 11C 11D 11E 11F 120
0x3F266C,4138604,wwf.5,0xF266C,67,0.514560,98981858585454FFFFFFFFFFFFFFFFFF,True,3476 3480 3484 3488 3492 3496 3500 3504,121 122 123 124 125 126 127 128
0x3F2C24,4140068,wwf.5,0xF2C24,104,0.798720,98981858585454FFFFFFFFFFFFFFFFFF,True,3484 3648,123 12D
0x3F35A6,4142502,wwf.5,0xF35A6,266,2.042880,98981858585454FFFFFFFFFFFFFFFFFF,True,3724,17A
0x3F4DFA,4148730,wwf.5,0xF4DFA,49,0.376320,98981858585454FFFFFFFFFFFFFFFFFF,True,3780 3788,188 18A
0x3F5192,4149650,wwf.5,0xF5192,66,0.506880,98981858585454FFFFFFFFFFFFFFFFFF,True,3852,19A
0x3F56E6,4151014,wwf.5,0xF56E6,166,1.274880,98981858585454FFFFFFFFFFFFFFFFFF,True,3684,170
0x3F653C,4154684,wwf.5,0xF653C,66,0.506880,98981858585454FFFFFFFFFFFFFFFFFF,True,3224,106
0x3F6B9E,4156318,wwf.5,0xF6B9E,279,2.142720,909010101050504C4C4C4C4C4CFFFFFF,True,1472,0BC
0x3F9CB4,4168884,wwf.5,0xF9CB4,198,1.520640,909010101050504C4C4C4C4C4CFFFFFF,True,1484,0B9
0x3FC2C2,4178626,wwf.5,0xFC2C2,404,3.102720,9A9A1A5A5A5656FFFFFFFFFFFFFFFFFF,False,,
